PhraseId,SentenceId,Phrase,Sentiment,words_num
50258,2471,great american adventur wonder film bring imax,4,14
147655,8035,maudlin way stori unfold suggest director fight urg sensation materi,2,18
20624,920,center though morbid one,2,9
8828,367,tasti perform,3,3
76509,3932,color music life,2,5
52610,2606,actress may work back stori women portray convincingli viewer n get enough background charact involv individu rather type,2,37
2415,93,entertain much music comic antic pervers pleasur watch disney scrape bottom cracker barrel,2,28
83919,4337,case strong educ good teacher valuabl way help increas averag student self esteem strictli knowledg impart,3,31
108771,5758,pooper scooper,1,2
44005,2133,receiv sophist unsentiment treatment big screen marvel film,4,20
142107,7709,piccoli perform,2,3
151153,8240,work plot almost arbitrari,1,8
130029,7002,girl learn believ someth matter,3,11
96500,5041,look,2,3
70520,3595,flower child,2,3
112221,5959,terrif entertain specimen spielbergian sci fi,4,8
59939,3024,though flirt batho patho oprahf world know still cut way broken bone,2,30
90296,4700,meticul,2,1
113448,6029,martha plimpton,2,2
130852,7050,miss anyth,2,2
98128,5141,prepackag julia robert wannab,1,5
98255,5149,wrong,3,3
56539,2839,miss materi,1,4
16272,702,weak,1,2
43350,2095,backstag byte,2,2
132331,7135,littl mall movi design kill time,0,11
111867,5938,take shakespear parallel quit far enough,1,8
144301,7834,infant might distract movi quick movement sound,2,15
121935,6535,filmmak keep push joke expens charact thing fall apart,1,16
98479,5162,know suffer see film know,1,18
40341,1931,,2,1
9489,395,mayb formula filmmak,2,5
152221,8305,good peopl,2,5
3371,127,thought surprisingli affect portrait screw man dare mess power peopl,3,18
140456,7622,plea democraci civic action laudabl,2,8
107122,5659,bear stori,2,7
38674,1843,arriv satisfi destin,2,6
64677,3274,long bore,0,3
55859,2793,win wide summer audienc word mouth review far line find place among studio anim classic,3,27
69961,3559,old fashion,2,2
85625,4428,could easili call sieg alcatraz cinemat corps never spring life,1,23
45576,2215,statement,2,1
127065,6833,philosoph visual come right,3,6
43086,2080,last year kubrick meet exercis,3,5
23186,1050,also demonstr desper maker cash sequel,0,20
134923,7282,solondz misanthrop comedi,2,5
45119,2191,slobber,1,1
115271,6140,seesaw,2,2
3340,125,storylin,2,1
149014,8108,none sound promis inde first half soror boy appal comedi ever spill projector len,1,31
145342,7897,grace,3,1
128905,6933,end film less cheap thriller expect fairli reveal studi two main charact damag good peopl whose orbit inevit danger collid,3,37
42189,2031,premis,2,3
87060,4514,call film,2,3
67338,3417,compel,3,2
14963,643,cold movi claim express warmth long,1,13
150978,8230,mislead,1,1
154873,8472,low grade chees standard oper,1,9
73261,3742,reinvigor romanc genr,3,5
13197,567,structur,3,2
116709,6224,lrb frustrat rrb thing,2,5
42566,2053,pleasingli emphat properli intens claustrophob tale obsess love,4,12
75794,3886,select scene search movi,1,10
65182,3298,remot probe penetr,1,5
5395,215,sit,2,4
120997,6480,ghost stori gone badli awri,1,7
128594,6916,ever,2,6
141966,7700,neither sappi big daddi anarch happi gilmor,2,16
7501,304,begin convent thriller evolv gorgeous atmospher medit life chang chanc encount,4,16
83131,4291,ironi film cast uniformli superb,2,12
111979,5944,tri seem sincer,2,8
102366,5387,peculiar american style justic,3,6
350,12,remain,2,1
63529,3216,deni power polanski film,3,11
137763,7455,plastic,2,1
59196,2986,outsid grasp,1,3
101168,5316,everi day better,2,4
131424,7080,even slightli wise kid would quickli chang channel,0,9
148655,8087,smart breath,2,2
47499,2316,stori also unorigin come alreadi recycl time care count,1,23
67354,3418,clear deuc wild shot two year ago gather dust mgm shelf,1,21
31462,1473,pedestrian filmmak bring edg person rise place would set apart deep south stori,1,26
80100,4126,movi worm way,2,8
40675,1948,win,3,3
21181,948,self consciou seam,1,3
129699,6975,frenzi,2,2
146269,7953,offbeat enough keep interest without come close bowl,3,15
37419,1777,brainless enjoy top,2,5
3890,148,clumsi key moment make big splash,1,12
42453,2046,dollar theatr,2,5
44300,2148,coupl time,2,4
60215,3039,spontan chateau sens light hearted make attract throughout,3,16
104256,5500,grant carri day impecc comic time raffish charm pierc intellect,3,15
103265,5445,dungeon dragon fantasi,2,5
73403,3751,lofti perch,3,3
111851,5936,like punch drunk love,2,3
3301,124,harrison,2,3
88438,4596,believ resid evil,1,7
13845,596,cynic documentari underdog beat odd human spirit triumph,2,15
37024,1753,least three,2,3
137779,7456,,2,1
62171,3143,superfici cautionari tale,2,4
102984,5428,someth fulli experienc,3,7
127255,6843,shenanigan exhaust,1,4
66788,3389,problem wendigo,1,4
15625,669,talk way,2,4
4015,152,law,2,1
133943,7228,resist plea spare wildlif,2,6
80453,4144,allow get made,2,5
133605,7207,releas u,2,6
19339,849,red bridg,2,3
37859,1800,realist portray,3,3
90506,4711,brutal honest told humor poignanc,3,8
81806,4221,mutat gross monster movi effect silli scari,1,15
145213,7891,death smoochi often funni,2,9
3698,139,n silli,1,5
155943,8537,incred inan,0,3
97500,5099,lux,2,1
19356,851,beauti imag solemn word,3,6
123488,6631,movi artifici soulless countri bear owe genesi animatron display disneyland,0,19
115080,6130,conduit,2,1
19006,834,fast funni action cartoon suspens enough older kid scari school age crowd,3,23
106689,5634,pedest higher,2,3
50086,2460,action movi,2,2
112207,5957,viewer left puzzl mechan deliveri,1,11
116904,6237,emot expect,2,2
14513,625,pick lint,2,3
1652,61,pat,2,1
139900,7590,marvel compel present brown catalyst struggl black manhood restrict chaotic sketchi nevertheless grip portrait jim brown celebr wonder spotlight,4,36
95860,5009,gloriou chicaneri self delus american busi,3,11
74920,3841,wildli popular vin diesel,3,4
68207,3463,luvvi raptur,2,4
151006,8231,war crimin,2,4
83999,4340,harri strong effort,2,5
129280,6952,overwrought existenti stomach churn,1,5
144696,7853,script,3,2
103006,5429,moviego anxiou see strang young guy strang guy thing,3,14
32138,1505,barrow car,2,4
63477,3212,lot like well made pb j sandwich,4,9
106861,5643,laid prickli indi comedi manner misanthropi,2,10
95380,4980,usual fantasi hollywood produc,2,5
19956,885,erot thriller,3,3
45084,2190,done homework soak jazzi new revisionist theori origin nazi polit aesthet,3,20
153402,8378,budget,2,3
69503,3533,remain one savag hilari social critic side jonathan swift,3,26
99670,5228,went undercov women german factori,2,8
24348,1107,marvel verdu sexi slip earth mother mourn tragedi privat embrac life public,3,22
82946,4283,dream hispan role teeth clench gusto,3,9
7256,295,britney spear first movi,2,5
96053,5017,think someon made wallet,1,7
78819,4056,refresh,3,1
45644,2218,deepli unpleas experi,0,4
12664,544,master,4,1
7595,308,piffl long,2,5
146525,7971,explod obnoxi screen someth bubba ho tep clearli evid qualiti may end languish shelf somewher,1,22
74519,3820,counti,2,1
155652,8519,perpetu wast,1,2
143218,7774,everi tale totalitarian tomorrow,2,7
72908,3723,end honor interest failur,1,9
87853,4563,simultan funni,4,3
117936,6300,utter author genr gem,3,7
124813,6707,turn mani peopl,3,4
77810,4001,noisi pretenti,1,4
109197,5782,convent,1,2
79850,4114,raimi craft complic hero welcom relief usual two dimension offer,4,16
109274,5786,humor,2,5
63540,3217,paymer boss ultim express empathi bartlebi pain,2,13
45169,2194,way,3,2
61575,3112,arliss howard,2,3
119595,6394,sane regimen,3,3
41026,1967,full potenti,4,3
141320,7665,deliv nearli enough show trademark style flash,2,13
10839,460,ensu,2,1
112384,5968,lift movi playwrit premis,3,8
39584,1889,project either esther initi anomi eventu awaken,2,11
76913,3954,easi reward,2,3
32205,1508,quirkili appeal minor movi,3,4
147227,8010,still smarter filmmak still work,3,12
134775,7275,come expect,2,4
141643,7684,much shorter,2,2
149226,8120,memor resourc perform,3,6
92638,4826,distinct rariti event,4,7
87124,4519,pre wwii,2,1
3809,145,brush,2,1
12671,545,owe frank,2,2
16859,730,cast crew,2,4
148323,8071,well done film self reflex philosoph natur,4,9
39393,1882,minut sampl pueril rubbish listless witless devoid anyth resembl humor,0,19
113706,6044,cram scene vista pretti moment,3,8
23051,1043,,2,3
13747,592,manag good time dole piec famou director life,3,17
63204,3196,otto salli real filmmak eye,3,8
124909,6712,look cheap,2,2
47644,2323,wallow hormon melodrama,1,4
22512,1018,love long vote,3,7
35782,1688,oper,2,1
100824,5296,notabl better act far less crass recent effort burgeon genr film black urban profession,4,26
117165,6251,sceneri,2,2
3823,145,less psycho,3,2
44192,2143,survey landscap assess issu clear passion sociolog,3,14
80258,4137,littl question,2,2
10696,453,save film world hurt,2,7
87315,4529,computer yoda,2,3
87113,4518,english call clever half,1,9
106259,5610,feel guilti,1,2
72151,3685,stop,2,3
138666,7514,head anyon guess,1,9
135498,7318,frankenstein monster film n know want,1,17
132139,7124,make enough inspir tale surviv wrap heart pound suspens stylish psycholog thriller,3,20
7405,301,respons put togeth movi particular valu merit,1,14
78085,4018,outrag sicken sidesplit,2,5
40272,1929,larg cast,3,2
96142,5022,like adventur,2,2
31692,1485,touch heart anyon old enough earn year friendship,3,13
42647,2056,full conscious,3,3
95938,5013,treat delight witti improb romant comedi zippi jazzi score,4,19
129025,6939,sorrow,1,2
68664,3489,despit impress roster star direct kathryn bigelow,3,11
60685,3066,uneven perform,2,3
53986,2681,gag,2,3
35107,1650,updat white dri wit new age,3,10
27027,1242,touch small scale stori,3,5
4473,168,dog,3,1
29135,1348,funni touch smart complic,4,7
120347,6433,deliv,4,4
108071,5717,in,2,2
85317,4411,ultim win,3,3
148148,8062,lumpi two day old porridg,1,8
15116,650,get buck greasi littl vidgam pit theater lobbi,1,16
122784,6586,hire portray richard dawson,2,8
96337,5032,mountain,2,3
56342,2824,round eye,2,2
75434,3868,matter firmli director john stainton tongu cheek,2,13
62266,3148,total weird notion cinema commun therapi spectacl,2,14
104277,5501,good action good act,4,6
4204,159,wear,1,1
126420,6796,doubt pay debt miramax felt owe benigni,2,13
121139,6487,ecolog pro wildlif sentiment certainli welcom,3,8
132915,7167,much momentum,2,2
71801,3663,brood,2,2
136832,7400,,2,1
78031,4017,watch huppert scheme small intellig eye steadi noir villain enjoy perfectli pitch web tension chabrol spin,2,30
25829,1183,job,2,2
105392,5566,caruso take atyp hypnot approach world often handl fast edit hop fashion,3,20
44805,2174,piec fall togeth without much surpris littl moment give boost,3,16
71289,3636,platinum blond hair,2,4
77446,3984,none crackl fatal attract week even indec propos,1,22
129183,6946,cabl sport channel,2,3
126450,6799,fact,2,3
125771,6757,window coupl bmw,2,7
41666,2005,long,2,3
125264,6731,bring beguil fresh come age stori buoyant express flow imag emerg anoth key contribut flower south korean cinema,3,33
97239,5083,undon howard self consciou attempt,1,6
131231,7073,pain watch witherspoon talent wast away insid unnecessari film like legal blond sweet home abomin mean,1,23
142313,7720,typic problem averag peopl,2,7
92629,4826,big budget star movi,3,2
48349,2359,redund,1,2
114032,6062,feel like watch iceberg melt,0,11
142600,7741,sens stori juvenil camera movement smack film school undergrad,1,18
23555,1067,n offer audienc way grip point even attitud toward subject,1,20
74256,3804,mildli engag central romanc hospit,2,7
93452,4872,prevent succumb batho,2,8
2878,110,weird,1,1
111277,5899,known countri,2,4
41800,2012,ad,2,1
81463,4200,hero worship,2,2
137505,7439,film direct joel zwick,2,8
108997,5771,sink usual cafeteria goulash fart joke masturb joke racist japanes joke,1,17
35925,1695,fleet joy love brief moment,3,8
59120,2982,recommend read lip,3,4
148905,8101,hollywood clich,2,2
26183,1199,ridicul wig,1,3
100662,5285,muddi psycholog thriller rife miscalcul,1,8
152779,8337,evergreen,2,1
121914,6534,kiddi orient stinker bad even caught gum stuck seat tri sneak theater,0,23
90869,4728,fine cast,3,4
93363,4869,bit phoni relationship,1,10
143081,7766,give old colleg tri,2,8
150659,8212,determin ennui hobbl,3,3
136916,7405,caus,2,3
131168,7070,movi see theater,2,7
99844,5239,connect stori hanussen actual fascin filmmak invinc movi justic,1,27
51656,2546,pain formula stilt,0,5
80670,4154,,2,1
66516,3376,,2,2
75580,3874,power deepli move exampl,4,5
39365,1880,,2,1
131155,7068,genuin acerb laugh,4,4
24900,1135,depth two literari figur even time live,3,16
66960,3399,stir potenti entic ingredi,2,4
71980,3677,laugh throughout movi,3,4
25383,1161,character,2,2
123264,6616,year old robert macnaughton,2,3
5584,222,even predict clich ridden endeavor predecessor,1,11
32823,1538,coupl thing elev glori ilk notabl mere presenc duval,4,23
67692,3437,pull head butt,1,8
25651,1172,hard understand anyon right mind would even think make attract movi,0,19
5167,204,sophist,3,1
1616,60,lrb shakespear rrb,2,4
92677,4828,taken distanc hide liber use bodi doubl,1,13
52452,2596,anchor splendid perform honor screen veteran sparkl newcom instantli transform believ mother daughter pair,4,23
63196,3195,real life persona,2,3
82725,4272,compel much fun,0,6
61061,3084,lecher,1,2
55561,2774,incessantli old movi could rent movi instead let alon seek respect new one,1,22
31618,1481,excel minut film,4,3
130593,7036,content narr strength,3,4
28973,1342,movi life affirm messag,2,7
90124,4691,produc either north south vietnames,2,8
138653,7512,aw good achingli human pictur,4,6
154849,8470,kathi baker creepi turn,1,5
133249,7189,convent way,2,4
125847,6760,like cours banquet,3,4
121545,6512,cultur person self discoveri picaresqu view,3,9
127617,6864,dark disturb,2,4
119544,6390,almost sure fire prescript,3,4
133712,7213,depict french revolut aristocrat perspect,2,9
588,22,becom,2,1
89909,4679,director,2,2
37591,1786,edg seat long stretch,3,9
61285,3097,updat dickensian sensibl,3,3
101343,5326,first set,2,5
15481,663,complex gener subvers artwork,3,7
51896,2559,music,2,4
83820,4332,pretti woman,2,3
39594,1889,eventu awaken,2,2
46659,2271,narrat help littl,1,4
93930,4900,twist,2,2
75607,3876,preciou trap,3,3
71177,3632,well establish,3,2
29648,1374,tri balanc point often incis satir unabash sweet result sometim brace sometim baffl quit often unexpect way touch,3,31
7122,288,gratitud,3,1
82795,4276,come believ nachtwey hate war show empath victim reveal,3,20
112680,5983,new yorker,2,8
72977,3727,perfect star vehicl,2,3
128430,6909,film,2,3
118824,6351,thriller send audienc talk specif scari scene startl moment frailti leav us terrifi messag real horror may wait us home,3,35
77073,3965,roman coppola brief pretenti period,1,7
37270,1769,steal heart,3,3
75660,3878,wit labor gag,1,6
